Add_SiGu,Add_Dong,Add_Bunji,Add_Ho,Add_Detail,Add_ZipNum,Lati,Longt,Facility,Open_year,F_Speed,SA_Voc,PSTN,Internet,TV,VoIP,BS_YN,Business_Sale
서울특별시 서초구,우면동,785,1,염곡힐스테이트 762동 1797호,6762,37.4672,127.029,Ntopia,2017,1G,6,X,X,O,X,N,None
서울특별시 서초구,염곡동,147,3,반포자이 10층,6766,37.4673,127.0326,Ntopia,2015,1G,7,X,O,X,O,N,TV
서울특별시 서초구,염곡동,189-22,10,염곡힐스테이트 23층,6766,37.4683,127.0387,FTTH,2021,500M,13,X,O,O,X,Y,None
서울특별시 서초구,잠원동,53-14,1,신원로얄 503동 2184호,6510,37.5167,127.0033,Ntopia,2025,1G,12,X,X,O,X,N,None
서울특별시 서초구,양재동,216-20-3,9,방배로얄 270동 1113호,6747,37.479,127.0317,Ntopia,2015,100M,5,O,X,X,X,N,None
서울특별시 서초구,서초동,1408,2,반포리체 14층,6690,37.4907,127.0286,FTTH,2019,100M,9,O,X,O,X,N,None
서울특별시 서초구,잠원동,79-27,10,롯데캐슬 프레지던트 395동 2308호,6510,37.5186,127.0037,Ntopia,2020,500M,14,O,O,O,O,Y,None
서울특별시 서초구,서초동,1405,5,서초로얄맨션 133동 1377호,6690,37.4945,127.0248,FTTH,2019,1G,3,O,O,O,O,N,None
서울특별시 서초구,반포동,42-23,7,잠원롯데캐슬 21층,6504,37.5098,126.9987,Ntopia,2024,500M,2,O,O,X,X,N,TV
서울특별시 서초구,내곡동,677,5,서초로얄맨션 514동 963호,6800,37.4553,127.0462,FTTH,2025,100M,10,O,O,X,O,N,TV
서울특별시 서초구,우면동,758,6,래미안 리더스원 19층,6762,37.4667,127.0251,Ntopia,2025,100M,0,O,X,O,O,N,None
서울특별시 서초구,서초동,1332,9,잠원롯데캐슬 4층,6690,37.4923,127.0221,Ntopia,2022,100M,10,O,O,O,O,Y,None
서울특별시 서초구,양재동,277,5,방배로얄 166동 1642호,6747,37.4705,127.036,Ntopia,2018,500M,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1373-22,9,내곡그린 23층,6690,37.4963,127.024,FTTH,2015,1G,9,O,O,O,X,N,None
서울특별시 서초구,서초동,1484,4,서초파크자이 153동 2417호,6690,37.4968,127.0236,FTTH,2018,100M,7,O,O,O,O,N,None
서울특별시 서초구,서초동,1404,10,현대아파트 25층,6690,37.4958,127.0288,FTTH,2023,100M,7,O,O,O,X,N,None
서울특별시 서초구,염곡동,115,2,강남오피스텔 25층,6766,37.4695,127.0363,Ntopia,2015,1G,10,X,O,O,O,Y,None
서울특별시 서초구,서초동,1330,6,방배아트자이 553동 117호,6690,37.4916,127.0264,FTTH,2024,500M,1,O,O,O,X,N,None
서울특별시 서초구,서초동,1364,8,반포힐탑 26층,6690,37.4994,127.0298,Ntopia,2018,1G,11,O,X,O,X,N,None
서울특별시 서초구,서초동,1405-6,6,잠원파크빌 507동 1310호,6690,37.4992,127.0241,Ntopia,2022,1G,2,O,X,X,O,N,None
서울특별시 서초구,양재동,265-19,10,서초프라임 5층,6747,37.479,127.0387,FTTH,2020,500M,4,O,O,X,X,N,TV
서울특별시 서초구,염곡동,113-12,3,서초그랑자이 17층,6766,37.4661,127.0389,Ntopia,2019,500M,1,O,X,O,X,N,None
서울특별시 서초구,서초동,1488,4,현대아파트 885동 2737호,6690,37.4904,127.022,Ntopia,2020,1G,10,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1310,1,삼성아파트 301동 2368호,6690,37.4949,127.0245,FTTH,2015,1G,2,O,O,O,O,N,None
서울특별시 서초구,서초동,1439,5,현대아파트 16층,6690,37.4926,127.0214,FTTH,2024,100M,15,O,X,O,O,N,None
서울특별시 서초구,서초동,1458,7,롯데캐슬 프레지던트 721동 1164호,6690,37.491,127.0282,FTTH,2019,1G,4,O,O,O,X,N,None
서울특별시 서초구,반포동,2,8,방배아트자이 860동 1220호,6504,37.5005,126.9956,FTTH,2015,100M,9,O,O,O,X,N,None
서울특별시 서초구,서초동,1398,1,삼성아파트 744동 2078호,6690,37.4917,127.0266,Ntopia,2017,1G,15,O,X,X,X,N,None
서울특별시 서초구,반포동,15,10,롯데캐슬 프레지던트 850동 1191호,6504,37.5013,126.9947,FTTH,2025,500M,13,O,O,O,X,N,None
서울특별시 서초구,서초동,1479,2,잠원파크빌 236동 1237호,6690,37.4991,127.0203,Ntopia,2024,500M,2,O,X,O,O,N,None
서울특별시 서초구,서초동,1480,9,서초로얄맨션 704동 1564호,6690,37.4903,127.03,FTTH,2015,500M,2,O,O,O,X,N,None
서울특별시 서초구,방배동,915-25,7,반포힐탑 468동 886호,6692,37.4899,126.9985,FTTH,2017,500M,8,O,X,O,X,N,None
서울특별시 서초구,우면동,784,5,삼성아파트 454동 1348호,6762,37.4665,127.0276,Ntopia,2022,500M,4,O,O,O,O,N,None
서울특별시 서초구,반포동,100,4,방배그랑시티 419동 1108호,6504,37.501,126.9919,Ntopia,2025,1G,0,O,O,X,O,N,TV
서울특별시 서초구,서초동,1467,1,방배센트럴파크 4층,6690,37.4995,127.023,Ntopia,2019,1G,5,O,O,O,O,N,None
서울특별시 서초구,서초동,1498,3,삼성아파트 894동 1112호,6690,37.4906,127.0253,Ntopia,2022,1G,15,X,O,O,X,Y,None
서울특별시 서초구,서초동,1355,6,방배센트럴파크 13층,6690,37.4947,127.022,FTTH,2022,500M,0,X,O,O,O,N,None
서울특별시 서초구,반포동,81,5,우면스카이 24층,6504,37.502,126.998,FTTH,2016,10G,4,X,O,O,X,N,None
서울특별시 서초구,서초동,1496-10-3,10,롯데캐슬 프레지던트 804동 2505호,6690,37.4951,127.0228,Ntopia,2017,100M,1,X,O,O,O,N,None
서울특별시 서초구,서초동,1366,7,현대아파트 15층,6690,37.493,127.0229,Ntopia,2021,100M,9,X,X,X,O,N,None
서울특별시 서초구,양재동,395,5,신원센트럴 578동 1439호,6747,37.4716,127.0333,FTTH,2018,100M,5,O,X,X,O,N,None
서울특별시 서초구,서초동,1418-21,10,서초프라임 184동 1459호,6690,37.4902,127.0241,Ntopia,2016,1G,15,X,O,O,O,Y,None
서울특별시 서초구,서초동,1357-18,8,양재스퀘어 228동 2300호,6690,37.4969,127.0206,Ntopia,2022,500M,1,O,O,O,O,N,None
서울특별시 서초구,서초동,1427,6,내곡그린 21층,6690,37.4915,127.0288,Ntopia,2018,100M,5,X,O,O,X,N,None
서울특별시 서초구,서초동,1386,8,신원센트럴 23층,6690,37.4947,127.0232,Ntopia,2023,500M,1,O,X,X,X,N,None
서울특별시 서초구,우면동,755-30-2,9,양재스퀘어 378동 2490호,6762,37.4669,127.021,Ntopia,2024,1G,2,X,O,X,X,N,TV
서울특별시 서초구,서초동,1318,3,서초로얄맨션 9층,6690,37.4941,127.0277,FTTH,2025,100M,9,O,X,O,O,N,None
서울특별시 서초구,서초동,1367,6,서초프라임 18층,6690,37.492,127.02,FTTH,2016,500M,0,O,O,X,O,N,TV
서울특별시 서초구,방배동,945,9,우면프라임 688동 1755호,6692,37.4854,126.9914,FTTH,2023,100M,15,O,X,O,O,N,None
서울특별시 서초구,서초동,1495-3,2,래미안 리더스원 321동 570호,6690,37.4904,127.0254,Ntopia,2022,500M,11,X,X,X,O,N,None
서울특별시 서초구,서초동,1417,9,반포힐탑 1층,6690,37.4993,127.0232,Ntopia,2015,1G,5,O,O,O,O,N,None
서울특별시 서초구,서초동,1486,6,서초프라임 1층,6690,37.4995,127.0235,Ntopia,2022,1G,9,O,X,X,O,N,None
서울특별시 서초구,염곡동,137-9-5,1,서초그랑자이 7층,6766,37.4669,127.0383,Ntopia,2020,100M,11,O,X,O,O,N,None
서울특별시 서초구,염곡동,198,8,현대아파트 28층,6766,37.464,127.0305,Ntopia,2023,100M,13,X,X,O,O,N,None
서울특별시 서초구,신원동,329,9,방배센트럴파크 612동 1304호,6765,37.469,127.0457,FTTH,2018,1G,9,O,X,O,O,N,None
서울특별시 서초구,서초동,1413-21,10,염곡힐스테이트 234동 2626호,6690,37.4964,127.0274,FTTH,2022,500M,1,O,O,X,O,N,TV
서울특별시 서초구,서초동,1478,10,서초로얄맨션 421동 594호,6690,37.4987,127.0268,FTTH,2021,100M,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1317-29,2,래미안 리더스원 612동 578호,6690,37.4973,127.0201,Ntopia,2019,100M,6,X,X,X,O,N,None
서울특별시 서초구,신원동,384-29,6,방배아트자이 812동 108호,6765,37.4644,127.0431,Ntopia,2024,100M,13,O,O,O,O,N,None
서울특별시 서초구,서초동,1342,8,서초빌딩 470동 842호,6690,37.4994,127.0218,Ntopia,2018,100M,7,O,X,O,O,N,None
서울특별시 서초구,서초동,1394,2,방배로얄 25층,6690,37.4921,127.0257,FTTH,2021,1G,12,O,X,O,O,N,None
서울특별시 서초구,서초동,1403,4,강남오피스텔 23층,6690,37.4948,127.0256,FTTH,2020,500M,2,O,O,O,X,N,None
서울특별시 서초구,서초동,1393,4,내곡그린 427동 349호,6690,37.4961,127.0205,FTTH,2018,1G,10,X,O,O,X,Y,None
서울특별시 서초구,서초동,1362,8,래미안 리더스원 117동 607호,6690,37.4923,127.0294,Ntopia,2017,500M,6,O,O,O,O,N,None
서울특별시 서초구,잠원동,58,5,롯데캐슬 프레지던트 9층,6510,37.5122,127.0082,Ntopia,2016,500M,7,O,X,O,O,N,None
서울특별시 서초구,우면동,736-8,10,현대아파트 30층,6762,37.4613,127.0294,Ntopia,2020,100M,13,X,O,O,O,Y,None
서울특별시 서초구,서초동,1382-24,10,반포자이 239동 2926호,6690,37.4909,127.0245,Ntopia,2019,100M,12,O,O,O,X,Y,None
서울특별시 서초구,방배동,995,2,내곡휴먼빌 27층,6692,37.4805,126.9937,Ntopia,2025,10G,10,O,X,O,O,N,None
서울특별시 서초구,서초동,1391,4,잠원롯데캐슬 274동 2702호,6690,37.4953,127.0259,Ntopia,2018,500M,3,X,X,O,O,N,None
서울특별시 서초구,양재동,213,2,내곡휴먼빌 269동 1338호,6747,37.4728,127.0355,FTTH,2025,100M,11,X,X,X,X,N,None
서울특별시 서초구,서초동,1470-5,6,강남오피스텔 767동 2650호,6690,37.4954,127.0258,FTTH,2019,1G,6,O,O,X,X,N,TV
서울특별시 서초구,양재동,336,6,롯데캐슬 프레지던트 587동 2280호,6747,37.4719,127.0345,Ntopia,2020,1G,5,O,X,X,O,N,None
서울특별시 서초구,염곡동,173,1,반포힐탑 8층,6766,37.464,127.0343,FTTH,2023,1G,6,O,X,O,O,N,None
서울특별시 서초구,내곡동,677,6,양재타워 874동 1160호,6800,37.457,127.043,FTTH,2023,500M,8,O,X,O,X,N,None
서울특별시 서초구,잠원동,105,9,우면프라임 218동 2756호,6510,37.5115,127.0099,Ntopia,2015,1G,2,X,O,O,X,N,None
서울특별시 서초구,서초동,1476,8,내곡휴먼빌 17층,6690,37.4987,127.0254,Ntopia,2017,1G,8,O,O,X,X,N,TV
서울특별시 서초구,서초동,1424,5,서초로얄맨션 8층,6690,37.4987,127.0202,FTTH,2020,10G,12,O,X,O,X,N,None
서울특별시 서초구,서초동,1342,10,강남오피스텔 578동 2599호,6690,37.4937,127.0246,Ntopia,2017,1G,9,O,X,O,X,N,None
서울특별시 서초구,서초동,1425-15,10,래미안 리더스원 871동 2445호,6690,37.4979,127.0217,FTTH,2020,100M,15,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1447,7,방배그랑시티 625동 1666호,6690,37.49,127.0215,Ntopia,2017,10G,13,O,X,O,X,N,None
서울특별시 서초구,양재동,295-24-2,2,우면프라임 19층,6747,37.4791,127.037,FTTH,2025,100M,14,O,X,O,O,N,None
서울특별시 서초구,양재동,207,1,반포힐탑 718동 2870호,6747,37.4701,127.0365,FTTH,2015,1G,3,X,X,O,O,N,None
서울특별시 서초구,염곡동,184,5,방배센트럴파크 478동 1227호,6766,37.4672,127.0313,Ntopia,2016,100M,8,O,O,O,X,N,None
서울특별시 서초구,서초동,1307-23,7,양재스퀘어 8층,6690,37.4926,127.028,Ntopia,2023,1G,10,O,X,O,O,N,None
서울특별시 서초구,염곡동,151,3,염곡파인힐 29층,6766,37.4612,127.0349,FTTH,2025,100M,5,X,X,O,X,N,None
서울특별시 서초구,서초동,1456-28,7,염곡힐스테이트 25층,6690,37.4926,127.0218,Ntopia,2015,500M,1,O,X,X,X,N,None
서울특별시 서초구,서초동,1405,2,반포리체 25층,6690,37.4901,127.0221,FTTH,2025,500M,1,X,O,X,X,N,TV
서울특별시 서초구,방배동,888-9-4,4,우면스카이 551동 1903호,6692,37.4824,126.9923,FTTH,2022,500M,11,O,X,X,X,N,None
서울특별시 서초구,서초동,1478,9,현대아파트 12층,6690,37.4934,127.0285,FTTH,2016,500M,9,X,X,O,O,N,None
서울특별시 서초구,신원동,309-29,6,반포자이 28층,6765,37.4667,127.0493,FTTH,2019,1G,0,O,O,X,O,N,TV
서울특별시 서초구,서초동,1457,5,염곡파인힐 387동 1560호,6690,37.4931,127.0224,Ntopia,2019,500M,14,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1326,7,반포힐탑 26층,6690,37.4939,127.0253,Ntopia,2024,500M,8,O,O,X,X,N,TV
서울특별시 서초구,서초동,1498-21,8,잠원롯데캐슬 28층,6690,37.4956,127.0241,Ntopia,2016,500M,13,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1331-4,4,강남오피스텔 764동 2089호,6690,37.4963,127.022,Ntopia,2016,500M,12,X,O,O,X,Y,None
서울특별시 서초구,잠원동,73-24-3,5,방배센트럴파크 771동 1904호,6510,37.5101,127.0079,Ntopia,2017,500M,8,O,O,O,O,N,None
서울특별시 서초구,내곡동,605,4,반포힐탑 369동 2270호,6800,37.454,127.0478,Ntopia,2016,500M,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1361-2,2,서초프라임 20층,6690,37.4959,127.0263,Ntopia,2021,1G,2,O,X,X,X,N,None
서울특별시 서초구,서초동,1463-21,6,래미안 리더스원 8층,6690,37.4944,127.0276,FTTH,2021,100M,9,X,O,O,O,N,None
서울특별시 서초구,염곡동,117,1,반포자이 433동 2436호,6766,37.4623,127.0395,Ntopia,2017,100M,4,X,O,O,X,N,None
서울특별시 서초구,서초동,1406,10,롯데캐슬 프레지던트 619동 1942호,6690,37.4922,127.0226,Ntopia,2016,100M,8,O,X,X,X,N,None
서울특별시 서초구,서초동,1491,3,신원로얄 623동 1289호,6690,37.4935,127.0201,FTTH,2021,100M,15,O,O,O,O,Y,None
서울특별시 서초구,서초동,1471,4,내곡휴먼빌 193동 2509호,6690,37.4991,127.0215,Ntopia,2017,500M,4,O,O,X,O,N,TV
서울특별시 서초구,서초동,1464-16-2,4,잠원롯데캐슬 337동 361호,6690,37.4967,127.0287,Ntopia,2022,500M,3,X,O,O,X,N,None
서울특별시 서초구,내곡동,685,2,잠원파크빌 18층,6800,37.4579,127.0499,Ntopia,2016,1G,13,X,X,O,X,N,None
서울특별시 서초구,우면동,769-28,6,잠원파크빌 463동 1248호,6762,37.4695,127.026,FTTH,2019,100M,11,X,O,X,O,Y,TV
서울특별시 서초구,서초동,1447,4,방배그랑시티 390동 1115호,6690,37.4978,127.0214,Ntopia,2015,500M,5,O,O,O,X,N,None
서울특별시 서초구,서초동,1479-26,4,신원센트럴 1층,6690,37.4924,127.0206,FTTH,2015,100M,11,O,X,O,X,N,None
서울특별시 서초구,서초동,1398-29-2,9,내곡그린 27층,6690,37.4956,127.0268,Ntopia,2016,100M,6,O,O,O,X,N,None
서울특별시 서초구,우면동,751,4,반포센트럴 717동 378호,6762,37.4648,127.0261,FTTH,2023,1G,9,O,X,X,O,N,None
서울특별시 서초구,서초동,1459,4,내곡그린 8층,6690,37.4913,127.0283,FTTH,2020,1G,7,X,X,O,O,N,None
서울특별시 서초구,신원동,339,5,롯데캐슬 프레지던트 9층,6765,37.4658,127.0434,FTTH,2023,500M,5,O,X,X,O,N,None
서울특별시 서초구,반포동,56,9,잠원파크빌 779동 1123호,6504,37.506,126.9919,Ntopia,2023,1G,6,O,O,X,O,N,TV
서울특별시 서초구,서초동,1440,2,래미안 리더스원 18층,6690,37.4957,127.0217,Ntopia,2023,10G,0,O,X,O,X,N,None
서울특별시 서초구,잠원동,76,9,서초힐스 22층,6510,37.5142,127.0082,Ntopia,2022,1G,9,X,X,O,X,N,None
서울특별시 서초구,서초동,1438,1,서초그랑자이 833동 634호,6690,37.4948,127.0214,Ntopia,2023,500M,15,O,O,X,O,N,TV
서울특별시 서초구,서초동,1419-1-1,8,방배센트럴파크 586동 1036호,6690,37.4954,127.0273,Ntopia,2016,500M,11,O,X,O,X,N,None
서울특별시 서초구,서초동,1387-14-3,4,서초로얄맨션 28층,6690,37.4925,127.0267,Ntopia,2020,1G,4,X,O,O,X,N,None
서울특별시 서초구,우면동,724-10,7,서초프라임 27층,6762,37.4606,127.021,Ntopia,2023,500M,6,O,X,O,O,N,None
서울특별시 서초구,서초동,1326,2,래미안 리더스원 745동 2049호,6690,37.4904,127.0259,Ntopia,2016,500M,7,X,O,O,O,N,None
서울특별시 서초구,내곡동,652,3,래미안 리더스원 18층,6800,37.4589,127.044,FTTH,2022,500M,10,O,O,O,O,Y,None
서울특별시 서초구,신원동,384-21,5,반포자이 18층,6765,37.4611,127.0411,Ntopia,2016,1G,14,X,O,O,O,Y,None
서울특별시 서초구,서초동,1460,8,신원로얄 28층,6690,37.4955,127.0274,FTTH,2017,1G,2,O,O,O,O,N,None
서울특별시 서초구,우면동,766-28-3,10,서초타워 17층,6762,37.4674,127.0217,Ntopia,2024,100M,3,O,O,O,O,N,None
서울특별시 서초구,서초동,1324,6,강남오피스텔 1층,6690,37.4928,127.0226,Ntopia,2021,100M,7,O,O,X,X,N,TV
서울특별시 서초구,서초동,1308-17,10,삼성아파트 7층,6690,37.4903,127.0249,FTTH,2025,1G,8,X,O,X,O,N,TV
서울특별시 서초구,서초동,1493,6,반포자이 10층,6690,37.4906,127.0289,FTTH,2017,100M,5,X,O,O,O,N,None
서울특별시 서초구,방배동,925-24,8,우면스카이 681동 2811호,6692,37.4877,126.993,FTTH,2019,500M,4,X,X,O,X,N,None
서울특별시 서초구,방배동,839,9,삼성아파트 658동 2302호,6692,37.4824,126.9975,FTTH,2021,500M,1,X,X,X,O,N,None
서울특별시 서초구,서초동,1405,7,방배그랑시티 29층,6690,37.4965,127.0221,FTTH,2016,500M,9,O,O,O,O,N,None
서울특별시 서초구,서초동,1380,2,현대아파트 848동 2763호,6690,37.4948,127.0294,Ntopia,2023,100M,11,O,O,X,O,N,TV
서울특별시 서초구,서초동,1303-28,1,서초타워 28층,6690,37.4941,127.0264,FTTH,2021,1G,9,O,O,X,O,N,TV
서울특별시 서초구,잠원동,125-12,5,방배그랑시티 15층,6510,37.5122,127.0019,Ntopia,2021,500M,5,X,O,X,X,N,TV
서울특별시 서초구,서초동,1401,10,서초프라임 3층,6690,37.4939,127.0214,Ntopia,2018,1G,4,O,O,O,O,N,None
서울특별시 서초구,서초동,1342-8,4,방배센트럴파크 221동 1124호,6690,37.4978,127.0252,Ntopia,2016,1G,13,O,O,O,O,Y,None
서울특별시 서초구,우면동,761-14,9,서초힐스 26층,6762,37.4628,127.0242,FTTH,2023,1G,0,O,O,O,O,N,None
서울특별시 서초구,염곡동,181,3,서초그랑자이 154동 1285호,6766,37.4631,127.0397,Ntopia,2018,500M,0,X,X,O,X,N,None
서울특별시 서초구,서초동,1491-8-4,2,잠원파크빌 825동 338호,6690,37.4968,127.0228,Ntopia,2018,1G,8,O,X,O,X,N,None
서울특별시 서초구,반포동,18,5,서초힐스 16층,6504,37.5027,126.9971,Ntopia,2021,100M,10,X,O,O,X,Y,None
서울특별시 서초구,신원동,378,4,강남오피스텔 251동 1529호,6765,37.4656,127.0479,Ntopia,2023,500M,1,O,X,O,X,N,None
서울특별시 서초구,방배동,800,6,서초파크자이 18층,6692,37.4813,126.9925,FTTH,2017,500M,5,O,X,X,O,N,None
서울특별시 서초구,염곡동,187-9,3,신원로얄 152동 2842호,6766,37.4668,127.034,FTTH,2019,1G,8,O,O,O,X,N,None
서울특별시 서초구,서초동,1498,4,서초로얄맨션 12층,6690,37.4933,127.0294,Ntopia,2019,100M,13,O,O,O,O,Y,None
서울특별시 서초구,서초동,1314-26,4,서초파크자이 24층,6690,37.4929,127.0243,FTTH,2021,500M,8,X,O,O,X,N,None
서울특별시 서초구,서초동,1328,8,방배로얄 220동 730호,6690,37.4917,127.0296,FTTH,2024,100M,0,X,X,O,X,N,None
서울특별시 서초구,양재동,396-2,1,반포센트럴 13층,6747,37.4729,127.0305,Ntopia,2016,1G,14,O,X,O,O,N,None
서울특별시 서초구,반포동,08월 16일,3,잠원롯데캐슬 13층,6504,37.5064,126.995,Ntopia,2019,500M,2,O,O,O,O,N,None
서울특별시 서초구,우면동,787,5,강남오피스텔 755동 1501호,6762,37.4609,127.0207,FTTH,2021,500M,10,O,X,X,O,N,None
서울특별시 서초구,서초동,1461,4,서초빌딩 5층,6690,37.4979,127.0241,Ntopia,2023,1G,6,X,X,X,X,N,None
서울특별시 서초구,서초동,1333,3,반포리체 4층,6690,37.4958,127.0236,Ntopia,2019,500M,7,O,X,X,O,N,None
서울특별시 서초구,서초동,1450,4,서초빌딩 25층,6690,37.4975,127.0262,FTTH,2018,100M,14,O,X,O,O,N,None
서울특별시 서초구,신원동,374,3,잠원롯데캐슬 3층,6765,37.463,127.0447,FTTH,2021,500M,7,O,O,O,X,N,None
서울특별시 서초구,우면동,787,3,서초타워 28층,6762,37.4622,127.0239,Ntopia,2017,500M,2,O,O,O,X,N,None
서울특별시 서초구,반포동,79,8,잠원파크빌 867동 1066호,6504,37.5057,126.9941,Ntopia,2016,1G,4,O,O,X,O,N,TV
서울특별시 서초구,서초동,1360,2,서초빌딩 20층,6690,37.493,127.0255,Ntopia,2025,500M,4,O,X,O,O,N,None
서울특별시 서초구,양재동,392,9,내곡그린 127동 834호,6747,37.4718,127.0349,FTTH,2020,1G,0,X,O,O,X,N,None
서울특별시 서초구,잠원동,91,8,방배로얄 747동 1716호,6510,37.5156,127.0021,Ntopia,2019,1G,10,O,X,O,O,N,None
서울특별시 서초구,방배동,829-14,10,서초그랑자이 415동 1202호,6692,37.4873,126.9978,FTTH,2021,1G,4,O,X,O,O,N,None
서울특별시 서초구,서초동,1451,9,내곡휴먼빌 576동 2099호,6690,37.4946,127.0296,Ntopia,2019,500M,2,O,O,O,X,N,None
서울특별시 서초구,반포동,1989-01-05,7,반포리체 12층,6504,37.5044,126.9961,Ntopia,2018,1G,8,X,O,X,O,N,TV
서울특별시 서초구,서초동,1332,1,서초그랑자이 1층,6690,37.4933,127.0275,FTTH,2021,1G,10,O,X,X,O,N,None
서울특별시 서초구,염곡동,190-18-5,3,롯데캐슬 프레지던트 8층,6766,37.4604,127.0304,Ntopia,2022,100M,1,O,O,O,O,N,None
